,Name,Age:,Hair Color:,Fake Boobs:,Piercings:,Background:,Height,Weight
8785,"""Linda Shane"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8786,"""Jessi Castro"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8787,"""Ketelin"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8788,"""Vivian Jixxer"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8789,"""Roxie Ray"" ",31.12728719172633,Other,No,No,Other,155.0,52.0
8790,"""Dolly Sharp"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8791,"""Tati Rio"" ",31.12728719172633,Other,No,No,Other,168.0,55.0
8792,"""Tanya Love"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8793,"""Charley Monroe"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8794,"""Safire Flamez"" ",31.12728719172633,Other,No,No,Other,165.0,64.0
8795,"""Tia McKenzie"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8796,"""Kianna Bradley"" ",31.12728719172633,Other,No,No,Other,163.0,54.233180746289364
8797,"""Lisa Spice"" ",31.12728719172633,Other,No,No,Other,170.0,60.0
8798,"""Courtney Foxxx"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8799,"""Alexis Redd"" ",31.12728719172633,Other,No,No,Other,165.0,59.0
8800,"""Katie Fuckdoll"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8801,"""Laylani Star"" ",31.12728719172633,Other,No,No,Other,160.0,61.0
8802,"""Heidi Brooks"" ",31.12728719172633,Other,No,No,Other,178.0,55.0
8803,"""Montanna Rae"" ",31.12728719172633,Other,No,No,Other,168.0,55.0
8804,"""Cali Cassidy"" ",31.12728719172633,Other,No,No,Other,157.0,51.0
8805,"""Naughty Tj"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8806,"""Nika Blond"" ",31.12728719172633,Other,No,No,Other,165.0,43.0
8807,"""Miranda Mills"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8808,"""Roxy Heart"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8809,"""Shayla Heart"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8810,"""Stevie Rose"" ",31.12728719172633,Other,No,No,Other,160.0,52.0
8811,"""Hayley Bangg"" ",31.12728719172633,Other,No,No,Other,152.0,45.0
8812,"""Jordan Fleiss"" ",31.12728719172633,Other,No,No,Other,160.0,46.0
8813,"""Noemi Kappel"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8814,"""Lina Aishima"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8815,"""Amber Starr"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8816,"""Tiffany Staxxx"" ",31.12728719172633,Other,No,No,Other,157.0,68.0
8817,"""Chantelle Skye"" ",31.12728719172633,Other,No,No,Other,173.0,61.0
8818,"""Anastasia Hart"" ",31.12728719172633,Other,No,No,Other,152.0,53.0
8819,"""Austyn Summers"" ",31.12728719172633,Other,No,No,Other,157.0,48.0
8820,"""Federica Hill"" ",31.12728719172633,Other,No,No,Other,168.0,54.233180746289364
8821,"""Veronica Castillo"" ",31.12728719172633,Other,No,No,Other,168.0,55.0
8822,"""Brittney Babe"" ",31.12728719172633,Other,No,No,Other,160.0,58.0
8823,"""Charity Mclain"" ",31.12728719172633,Other,No,No,Other,152.0,52.0
8824,"""Andrea Ash"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8825,"""Marilyn Cole"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8826,"""White Mare"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8827,"""Tori Secrets"" ",31.12728719172633,Other,No,No,Other,160.0,48.0
8828,"""Mai Asahina"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8829,"""Miranda Kelly"" ",31.12728719172633,Other,No,No,Other,160.0,55.0
8830,"""Rachel Sexton"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8831,"""Diana Delgado"" ",31.12728719172633,Other,No,No,Other,163.0,50.0
8832,"""Kaylani Cream"" ",31.12728719172633,Other,No,No,Other,165.0,57.0
8833,"""Dee Dee Derian"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8834,"""Jennifer Vale"" ",31.12728719172633,Other,No,No,Other,170.0,52.0
8835,"""Taylor Chanel"" ",31.12728719172633,Other,No,No,Other,163.0,55.0
8836,"""Christina Noir"" ",31.12728719172633,Other,No,No,Other,170.0,55.0
8837,"""Sin Star"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8838,"""Kaleah"" ",31.12728719172633,Other,No,No,Other,170.0,61.0
8839,"""Lena Bacci"" ",31.12728719172633,Other,No,No,Other,165.0,51.0
8840,"""Nadia Nasty"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8841,"""Katerina Covet"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8842,"""Remy Hart"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8843,"""Avalon Aries"" ",31.12728719172633,Other,No,No,Other,170.0,55.0
8844,"""Keegan Skky"" ",40.0,Red,No,No,American,168.0,52.0
8845,"""Heaven Leigh"" ",31.12728719172633,Other,No,No,Other,163.0,50.0
8846,"""Nina Kornikova"" ",31.12728719172633,Other,No,No,Other,178.0,59.0
8847,"""Soma Snakeoil"" ",31.12728719172633,Other,No,No,Other,173.0,57.0
8848,"""June Kelly"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8849,"""Molly Howard"" ",31.12728719172633,Other,No,No,Other,157.0,89.0
8850,"""Silvia Sun"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8851,"""Bella Roxxx"" ",31.12728719172633,Other,No,No,Other,163.0,55.0
8852,"""Maria Geronazzo"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8853,"""Emma Luvgood"" ",31.12728719172633,Other,No,No,Other,163.0,46.0
8854,"""Veronique Lefay"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8855,"""Private Gwen"" ",31.12728719172633,Other,No,No,Other,170.0,49.0
8856,"""Jade Stone"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8857,"""Sara Faye"" ",31.12728719172633,Other,No,No,Other,160.0,55.0
8858,"""Nelly Sullivan"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8859,"""Callie Black"" ",22.0,Blonde,No,No,American,164.82595055841387,54.233180746289364
8860,"""Celestia Star"" ",31.12728719172633,Other,No,No,Other,170.0,55.0
8861,"""Shelbee Myne"" ",31.12728719172633,Other,No,No,Other,160.0,51.0
8862,"""Sasha Von"" ",31.12728719172633,Other,No,No,Other,178.0,48.0
8863,"""Misty Regan"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8864,"""Kiki Carter"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8865,"""Bethany Rose"" ",33.0,Other,No,Yes,British,142.0,44.0
8866,"""Carol Weiss"" ",31.12728719172633,Other,No,No,Other,170.0,54.233180746289364
8867,"""Melissa Walker"" ",31.12728719172633,Other,No,No,Other,163.0,50.0
8868,"""Amber Swift"" ",31.12728719172633,Other,No,No,Other,157.0,45.0
8869,"""Milana Witch"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8870,"""Layla Adams"" ",31.12728719172633,Other,No,No,Other,168.0,57.0
8871,"""Chantay"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8872,"""Aj Kahn"" ",31.12728719172633,Other,No,No,Other,160.0,48.0
8873,"""Jessica Jammer"" ",31.12728719172633,Other,No,No,Other,160.0,45.0
8874,"""Misty Haze"" ",39.0,Red,No,Yes,Cherokee,168.0,61.0
8875,"""Yesenia Rock"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8876,"""Raissa Prado"" ",31.12728719172633,Other,No,No,Other,163.0,53.0
8877,"""XXXplosive"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8878,"""Susie Sorrento"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8879,"""Slut Deb"" ",31.12728719172633,Other,No,No,Other,152.0,59.0
8880,"""Finesse Navarro"" ",31.12728719172633,Other,No,No,Other,157.0,55.0
8881,"""Valentina Cruz"" ",31.12728719172633,Other,No,No,Other,160.0,48.0
8882,"""Mariah Kakes"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8883,"""Heidi Besk"" ",31.12728719172633,Other,No,No,Other,170.0,56.0
8884,"""Martina Warren"" ",31.12728719172633,Other,No,No,Other,173.0,52.0
8885,"""Rita Elizabeth"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8886,"""Sakura Scott"" ",31.12728719172633,Other,No,No,Other,160.0,50.0
8887,"""Christina Angel"" ",31.12728719172633,Other,No,No,Other,163.0,50.0
8888,"""Christie Starr"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8889,"""Ellen Padilha"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8890,"""Caroline De Jaie"" ",31.12728719172633,Other,No,No,Other,163.0,48.0
8891,"""Skyy Jolie"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8892,"""Lauryl Canyon"" ",31.12728719172633,Other,No,No,Other,163.0,54.233180746289364
8893,"""Eve Nicholson"" ",31.12728719172633,Other,No,No,Other,155.0,54.0
8894,"""Reina Leone"" ",31.12728719172633,Other,No,No,Other,168.0,57.0
8895,"""Veronica Fox"" ",31.12728719172633,Other,No,No,Other,165.0,75.0
8896,"""Dana Weyron"" ",31.12728719172633,Other,No,No,Other,170.0,55.0
8897,"""Pamela Balian"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8898,"""Zoey Cortes"" ",31.12728719172633,Other,No,No,Other,157.0,50.0
8899,"""Leslie Sierra"" ",31.12728719172633,Other,No,No,Other,152.0,43.0
8900,"""Lovely Libra"" ",31.12728719172633,Other,No,No,Other,150.0,86.0
8901,"""Andrea Francis"" ",31.12728719172633,Other,No,No,Other,173.0,55.0
8902,"""Seanna Teen"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8903,"""Kelly White"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8904,"""Caitie Rage"" ",32.0,Black,Yes,Yes,Canadian,170.0,68.0
8905,"""Veronica Von"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8906,"""Holly Tyler"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8907,"""Devi Lynne"" ",31.12728719172633,Other,No,No,Other,155.0,46.0
8908,"""Brittany Stryker"" ",31.12728719172633,Other,No,No,Other,170.0,55.0
8909,"""Somaya"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8910,"""Bree Brooks"" ",31.12728719172633,Other,No,No,Other,178.0,54.233180746289364
8911,"""Sindee Williams"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8912,"""Miss Ladycakes"" ",32.0,Red,No,Yes,Irish,152.0,120.0
8913,"""Ann Marie La Sante"" ",31.12728719172633,Other,No,No,Other,163.0,49.0
8914,"""Natasha Stone"" ",31.12728719172633,Other,No,No,Other,160.0,50.0
8915,"""Lina Cole"" ",31.12728719172633,Other,No,No,Other,175.0,57.0
8916,"""Trista Lace"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8917,"""Bella Spice"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8918,"""Anastasia Nastasy"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8919,"""Juliette Shyn"" ",31.12728719172633,Other,No,No,Other,168.0,53.0
8920,"""Lya Pink"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8921,"""Sheila Rossi"" ",31.12728719172633,Other,No,No,Other,170.0,55.0
8922,"""Candi Love"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8923,"""Aziza Diamond"" ",31.12728719172633,Other,No,No,Other,157.0,48.0
8924,"""Honey West"" ",31.12728719172633,Other,No,No,Other,168.0,50.0
8925,"""Nicole White"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8926,"""Rita Black"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8927,"""Pepper Pew"" ",31.12728719172633,Other,No,No,Other,170.0,54.233180746289364
8928,"""Charisma Gold"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8929,"""Lana Li"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8930,"""Victoria Spencer"" ",31.12728719172633,Other,No,No,Other,152.0,52.0
8931,"""Shawnie"" ",31.12728719172633,Other,No,No,Other,155.0,48.0
8932,"""Noa Koizumi"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8933,"""Melissa Martin"" ",31.12728719172633,Other,No,No,Other,168.0,45.0
8934,"""Tara Star"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8935,"""Megan Talerico"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8936,"""Tilly Kush"" ",27.0,Brunette,No,No,Other,165.0,50.0
8937,"""Juliana Jolene"" ",31.12728719172633,Other,No,No,Other,178.0,61.0
8938,"""Dana Duval"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8939,"""Marina Mae"" ",31.12728719172633,Other,No,No,Other,157.0,48.0
8940,"""Shai Lee"" ",31.12728719172633,Other,No,No,Other,165.0,55.0
8941,"""Victoria Rush"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8942,"""Silvia Ruby"" ",31.12728719172633,Other,No,No,Other,175.0,59.0
8943,"""Wendi Knight"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8944,"""Mariah Shane"" ",31.12728719172633,Other,No,No,Other,165.0,52.0
8945,"""Leona Queen"" ",31.12728719172633,Other,No,No,Other,160.0,53.0
8946,"""Jammin Jennie"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8947,"""Anna Jeffries"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8948,"""Tiffany Cane"" ",29.0,Other,No,No,Other,164.82595055841387,54.233180746289364
8949,"""Katie Rae"" ",31.12728719172633,Other,No,No,Other,155.0,53.0
8950,"""Shadow Cat"" ",31.12728719172633,Other,No,No,Other,170.0,91.0
8951,"""Kathy Blanche"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8952,"""Cindy White"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8953,"""Naomi St Claire"" ",37.0,Red,No,Yes,American,170.0,64.0
8954,"""Jana L"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8955,"""Ava Monroe"" ",31.12728719172633,Other,No,No,Other,178.0,57.0
8956,"""Kimberly Kyle"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8957,"""Gabi Volpi"" ",31.12728719172633,Other,No,No,Other,165.0,53.0
8958,"""Gabriela Rossi"" ",31.12728719172633,Other,No,No,Other,170.0,54.0
8959,"""Lucy Van Dam"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8960,"""Jessie Fontana"" ",31.12728719172633,Other,No,No,Other,157.0,48.0
8961,"""Linda Shaw"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8962,"""Alana Thomas"" ",31.12728719172633,Other,No,No,Other,170.0,59.0
8963,"""Keita Eden"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8964,"""Burr Suicide"" ",27.0,Brunette,No,Yes,Canadian,170.0,75.0
8965,"""Rosa Romano"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8966,"""Jayden Fox"" ",31.12728719172633,Other,No,No,Other,170.0,54.233180746289364
8967,"""Barret Moore"" ",31.12728719172633,Other,No,No,Other,168.0,58.0
8968,"""Paris Marie"" ",31.12728719172633,Other,No,No,Other,160.0,55.0
8969,"""Loureen Kiss"" ",31.12728719172633,Other,No,No,Other,168.0,50.0
8970,"""Bailey Bam"" ",31.12728719172633,Other,No,No,Other,173.0,55.0
8971,"""Dixon Mason"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8972,"""Devaun"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8973,"""Carmelita Lopez"" ",31.12728719172633,Other,No,No,Other,163.0,84.0
8974,"""Nicole West"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8975,"""Sarah Jordan"" ",31.12728719172633,Other,No,No,Other,168.0,54.233180746289364
8976,"""Kira Lake"" ",31.12728719172633,Other,No,No,Other,152.0,45.0
8977,"""Suckable"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8978,"""Lone Star"" ",31.12728719172633,Other,No,No,Other,163.0,54.233180746289364
8979,"""Cindy Sterling"" ",31.12728719172633,Other,No,No,Other,163.0,48.0
8980,"""Anika Fox"" ",31.12728719172633,Other,No,No,Other,170.0,57.0
8981,"""Carmel Starr"" ",31.12728719172633,Other,No,No,Other,163.0,48.0
8982,"""Taylor Chandler"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8983,"""Nikki James"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8984,"""Mishy Snow"" ",31.12728719172633,Other,No,No,Other,150.0,57.0
8985,"""Jenny Leigh"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8986,"""Heaven Li"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8987,"""Veronika Fare"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8988,"""Alma Blue"" ",31.12728719172633,Other,No,No,Other,170.0,58.0
8989,"""Lily Paige"" ",31.12728719172633,Other,No,No,Other,168.0,54.233180746289364
8990,"""Monique Madison"" ",31.12728719172633,Other,No,No,Other,160.0,52.0
8991,"""MySexyLily"" ",31.12728719172633,Other,No,No,Other,163.0,58.0
8992,"""Sasha Simmons"" ",31.12728719172633,Other,No,No,Other,163.0,54.233180746289364
8993,"""Summer Daniels"" ",31.12728719172633,Other,No,No,Other,170.0,59.0
8994,"""Liza Pinelli"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
8995,"""Janelle James"" ",31.12728719172633,Other,No,No,Other,160.0,55.0
8996,"""Twilight Starr"" ",31.12728719172633,Other,No,No,Other,157.0,82.0
8997,"""Daisy Belle"" ",31.12728719172633,Other,No,No,Other,173.0,54.233180746289364
8998,"""Jamie Lamore"" ",31.12728719172633,Other,No,No,Other,152.0,44.0
8999,"""Sonia Lopez"" ",31.12728719172633,Other,No,No,Other,168.0,57.0
9000,"""Juliana Silveira"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9001,"""Sabrina Dawn"" ",31.12728719172633,Other,No,No,Other,173.0,61.0
9002,"""Bella Lynn"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9003,"""Adriana Wild"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9004,"""Harmony Paxson"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9005,"""Foxxy Angel"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9006,"""Barbra Sweet"" ",31.12728719172633,Other,No,No,Other,163.0,48.0
9007,"""Danielle Dai"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9008,"""Molly Moore"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9009,"""Simone Staxxx"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9010,"""Darla Demonia"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9011,"""Courtney Lightspeed"" ",31.12728719172633,Other,No,No,Other,164.82595055841387,54.233180746289364
9012,"""Angel Bust"" ",31.12728719172633,Other,No,No,Other,168.0,55.0
9013,"""Kelly Kroft"" ",31.12728719172633,Other,No,No,Other,170.0,54.233180746289364
9014,"""Cameron James"" ",31.12728719172633,Other,No,No,Other,163.0,48.0
9015,"""Veronica Hill"" ",31.12728719172633,Other,No,No,Other,170.0,53.0
